source_match,nom,debut,fin,genre,lateralite,set,systeme,coup,type_service,type_coup,zone_jeu,faute,effet_coup,coor_balle_x,coor_balle_y,coor_balle_z,joueur_frappe,joueur_sur
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,4451,4490,garcon,coup_droit,1,att/att,FAN-ZHENDONG,lat_droit,,m2,,,21.5951774597168,-49.37596842447917,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,4491,4502,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,defensif,d2,,poussette,34.19338264465332,69.46329867045084,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,4503,4516,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,defensif,g3,,poussette,30.24075584411621,-127.44716805617014,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,4517,4527,garcon,coup_droit,1,att/att,serveur_point_contre,,offensif,g3,pt_gagne,topspin,-64.57958984375,129.42978630065917,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,4977,5010,garcon,revers,1,att/att,ALEXIS-LEBRUN,lat_gauche,,d2,,,56.40326385498047,65.32693456013997,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,5011,5024,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,defensif,g2,,poussette,57.360975646972655,-86.91233647664389,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,5025,5035,garcon,revers,1,att/att,ALEXIS-LEBRUN,,offensif,d2,,topspin,60.89974594116211,88.92519989013672,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,5036,5062,garcon,coup_droit,1,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,5362,5394,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,lat_gauche,,g3,,,-50.8435492515564,103.68258641560872,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,5395,5414,garcon,revers,1,att/att,serveur_point_pour,,intermediaire,,filet,topspin,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,5871,5908,garcon,coup_droit,1,att/att,FAN-ZHENDONG,lat_droit,,g3,,,55.03114471435547,-107.30773868560792,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,5909,5915,garcon,revers,1,att/att,ALEXIS-LEBRUN,,offensif,m2,,topspin,-19.170800971984864,70.08026135762533,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,5916,5934,garcon,revers,1,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,6445,6491,garcon,coup_droit,1,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-0.1996150970458984,-60.933549118042,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,6492,6505,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,defensif,m2,,poussette,3.5612533569335936,82.8357593536377,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,6506,6517,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,defensif,d2,,poussette,-33.44369354248047,-53.313852628072105,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,6518,6533,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,defensif,d1,,poussette,31.6846076965332,43.52184333801269,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,6534,6556,garcon,coup_droit,1,att/att,serveur_point_pour,,defensif,,out,poussette,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7127,7151,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,lat_droit,,g3,,,-31.96032600402832,98.91182174682618,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7152,7163,garcon,revers,1,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,18.59186210632324,-123.7444196542104,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7164,7171,garcon,revers,1,att/att,ALEXIS-LEBRUN,,offensif,d3,,topspin,30.059572219848636,123.3819283803304,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7172,7182,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,intermediaire,g2,,bloc,72.2197868347168,-87.76119585037232,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7183,7194,garcon,revers,1,att/att,ALEXIS-LEBRUN,,intermediaire,d2,,bloc,31.823804092407222,60.004655838012695,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7195,7209,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,14.096170043945312,-93.49509369532268,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7210,7226,garcon,revers,1,att/att,ALEXIS-LEBRUN,,intermediaire,g3,,bloc,-53.60870685577392,103.9492935180664,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7227,7255,garcon,revers,1,att/att,serveur_point_pour,,offensif,,out,topspin,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7574,7591,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,lat_droit,,m2,,,-4.028048706054688,63.40406519571941,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7592,7607,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,defensif,d2,,poussette,-38.92701320648193,-67.11999543507893,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7608,7617,garcon,coup_droit,1,att/att,ALEXIS-LEBRUN,,offensif,m2,,topspin,15.709050750732422,90.27028516133626,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7618,7633,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,intermediaire,g2,,bloc,55.31911926269531,-71.07507362365723,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7634,7645,garcon,revers,1,att/att,ALEXIS-LEBRUN,,intermediaire,m3,,bloc,-8.770713806152344,92.43596076965332,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7646,7673,garcon,coup_droit,1,att/att,FAN-ZHENDONG,,intermediaire,m2,,bloc,-17.93242778778076,-71.14325726826986,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7674,7693,garcon,coup_droit,1,att/att,serveur_point_contre,,intermediaire,m2,pt_gagne,topspin,-8.983969497680665,69.43955459594727,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7858,7899,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_gauche,,m2,,,10.745584869384766,71.01303939819336,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7900,7912,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,defensif,m3,,poussette,18.604031372070317,-122.34236624240876,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7913,7923,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,1.5313850402832032,129.88548787434897,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,7924,7934,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,offensif,d2,,topspin,-41.68626194000244,-73.3377114613851,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,7935,7959,garcon,coup_droit,2,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,8313,8337,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_gauche,,g2,,,-43.06039600372314,61.12897173563639,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,8338,8345,garcon,revers,2,att/att,ALEXIS-LEBRUN,,intermediaire,d3,,flip,-58.48941049575806,-100.77284197807312,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,8346,8370,garcon,coup_droit,2,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,8694,8712,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,lat_droit,,d1,,,-36.00955314636231,-43.09958031972249,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,8713,8725,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,defensif,m2,,poussette,8.178985977172852,54.24456634521484,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,8726,8737,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,defensif,d2,,poussette,-46.99880237579346,-60.2967009862264,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,8738,8750,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,offensif,d3,,topspin,50.24610824584961,114.07686424255373,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,8751,8759,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,offensif,m2,,topspin,-23.07794704437256,-68.6879405339559,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,8760,8767,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,offensif,d3,,topspin,58.84693069458008,101.07882130940756,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,8768,8782,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,intermediaire,g3,,bloc,41.67369766235352,-120.13115248680114,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,8783,8794,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,m2,,topspin,-16.739285278320313,55.413426335652666,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,8795,8807,garcon,revers,2,att/att,ALEXIS-LEBRUN,,offensif,d2,,topspin,-36.21350250244141,-63.91425793965657,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,8808,8840,garcon,coup_droit,2,att/att,serveur_point_pour,,offensif,,filet,topspin,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,9147,9200,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,lat_droit,,g2,,,26.23998107910156,-53.20124683380127,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,9201,9213,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,g3,,flip,-29.22055606842041,108.94762153625489,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,9214,9220,garcon,revers,2,att/att,ALEXIS-LEBRUN,,offensif,m3,,topspin,-13.345147323608398,-127.2924657424291,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,9221,9251,garcon,coup_droit,2,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,9685,9724,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_droit,,m2,,,0.9773754119873048,68.8130106608073,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,9725,9736,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,defensif,m2,,poussette,7.207285690307617,-54.654486974080406,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,9737,9751,garcon,revers,2,att/att,FAN-ZHENDONG,,defensif,m3,,poussette,-21.420256042480467,105.2176939646403,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,9752,9762,garcon,revers,2,att/att,ALEXIS-LEBRUN,,offensif,g3,,topspin,34.88990097045898,-119.81908797423044,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,9763,9770,garcon,revers,2,att/att,serveur_point_contre,,offensif,g2,pt_gagne,topspin,-26.94941520690918,72.03699607849121,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,10242,10266,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_droit,,d2,,,43.09284858703613,52.60681749979655,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,10267,10278,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,intermediaire,g3,,flip,41.797006607055664,-105.12181180318196,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,10279,10301,garcon,revers,2,att/att,serveur_point_pour,,offensif,,out,topspin,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,10737,10754,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,lat_droit,,m3,,,16.423007583618165,-100.22739241917928,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,10755,10763,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,6.1421161651611325,98.18592898050944,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,10764,10775,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,offensif,g2,,topspin,55.18050994873047,-88.51381158828735,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,10776,10784,garcon,revers,2,att/att,FAN-ZHENDONG,,intermediaire,d2,,bloc,36.36698455810547,57.02217013041179,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,10785,10795,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,offensif,d2,,topspin,-47.25513610839844,-85.88666388193766,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,10801,10822,garcon,coup_droit,2,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,11136,11193,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,lat_droit,,d3,,,-31.163938522338867,-91.5876675605774,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,11194,11206,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,offensif,d3,,topspin,65.53002471923828,135.95987714131672,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,11207,11228,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,intermediaire,m3,,bloc,-21.05317039489746,-128.48672148386638,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,11229,11239,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,-70.57903060913085,102.5134651184082,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,11240,11282,garcon,revers,2,att/att,serveur_point_pour,,intermediaire,,out,bloc,,,,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,12271,12300,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-19.060541915893555,81.71112988789876,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,12301,12323,garcon,revers,2,att/att,serveur_point_pour,,offensif,,out,topspin,,,,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,12711,12761,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_droit,,g2,,,-34.86189498901367,74.02738711039225,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,12762,12774,garcon,revers,2,att/att,ALEXIS-LEBRUN,,defensif,m3,,poussette,23.547362518310543,-95.13197587331136,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,12775,12785,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,m3,,topspin,-16.288308525085448,103.2485907236735,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,12786,12798,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,intermediaire,d3,,topspin,-28.8652156829834,-126.74456207752227,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,12799,12807,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,offensif,g2,,topspin,-34.934370613098146,66.63073336283365,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,12808,12832,garcon,revers,2,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,13135,13171,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,lat_droit,,m2,,,-17.877437782287597,-65.31033722559611,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,13172,13185,garcon,revers,2,att/att,FAN-ZHENDONG,,intermediaire,g3,,flip,-37.11113986968994,117.18444620768229,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,13186,13203,garcon,revers,2,att/att,serveur_point_pour,,offensif,,out,topspin,,,,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,13508,13523,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,lat_droit,,g3,,,39.53363914489746,-106.80233874320984,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,13524,13532,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,m2,,topspin,-8.824007797241212,86.68886693318684,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,13533,13554,garcon,revers,2,att/att,serveur_point_pour,,offensif,,out,topspin,,,,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,13996,14016,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-9.130696487426755,53.61706428527832,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,14017,14030,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,defensif,m2,,poussette,-10.455479431152344,-89.24292278289795,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,14031,14043,garcon,coup_droit,2,att/att,FAN-ZHENDONG,,offensif,g3,,topspin,-56.219860553741455,120.84578946431478,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,14044,14057,garcon,revers,2,att/att,ALEXIS-LEBRUN,,intermediaire,m1,,bloc,-15.108661651611328,-43.29039522806804,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,14058,14067,garcon,coup_droit,2,att/att,serveur_point_contre,,offensif,d2,pt_gagne,topspin,56.53042144775391,81.32483139038087,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,14537,14562,garcon,coup_droit,2,att/att,FAN-ZHENDONG,lat_droit,,m2,,,-6.565380477905274,59.24198849995931,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,14563,14578,garcon,revers,2,att/att,ALEXIS-LEBRUN,,defensif,g2,,poussette,46.3978515625,-88.22398319244385,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,14579,14593,garcon,revers,2,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,8.568982315063476,97.95185038248698,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,14594,14620,garcon,coup_droit,2,att/att,serveur_point_pour,,offensif,,filet,topspin,,,,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,14945,14962,garcon,revers,2,att/att,ALEXIS-LEBRUN,lat_gauche,,m2,,,-15.27216033935547,-60.72844072977702,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,14963,14974,garcon,revers,2,att/att,FAN-ZHENDONG,,intermediaire,m3,,flip,-18.867714500427248,102.05199737548828,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,14975,14984,garcon,revers,2,att/att,ALEXIS-LEBRUN,,offensif,g3,,topspin,43.81476364135742,-132.0349341551463,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,14985,14992,garcon,revers,2,att/att,FAN-ZHENDONG,,offensif,g2,,topspin,-26.87875156402588,79.36865412394205,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,14993,15000,garcon,revers,2,att/att,ALEXIS-LEBRUN,,offensif,g2,,topspin,25.931871795654292,-89.28508898417155,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,15001,15012,garcon,revers,2,att/att,FAN-ZHENDONG,,intermediaire,m3,,topspin,-8.757392120361327,93.87252082824708,2.0,FAN-ZHENDONG,ALEXIS-LEBRUN
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,ALEXIS-LEBRUN,15013,15022,garcon,coup_droit,2,att/att,ALEXIS-LEBRUN,,offensif,g2,,topspin,33.02890205383301,-69.18625253041586,2.0,ALEXIS-LEBRUN,FAN-ZHENDONG
ALEXIS-LEBRUN_vs_FAN-ZHENDONG,FAN-ZHENDONG,15023,15044,garcon,revers,2,att/att,serveur_point_pour,,intermediaire,,filet,bloc,,,,FAN-ZHENDONG,ALEXIS-LEBRUN
